Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5091735,F,Y,Y,0,243000,Working,Secondary / secondary special,Single / not married,House / apartment,-14716,-2057,1,0,0,0,Sales staff,1
5105791,M,N,N,0,121500,State servant,Incomplete higher,Single / not married,House / apartment,-8947,-1611,1,1,0,0,Laborers,1
5125928,M,N,Y,1,135000,Working,Secondary / secondary special,Married,House / apartment,-11729,-652,1,0,0,0,Laborers,3
5115662,M,Y,Y,0,225000,Commercial associate,Higher education,Single / not married,House / apartment,-15994,-2537,1,0,1,0,Sales staff,1
5029256,M,Y,Y,2,225000,Working,Higher education,Married,House / apartment,-13456,-992,1,0,0,0,Drivers,4
5136029,M,Y,N,0,112500,State servant,Secondary / secondary special,Married,House / apartment,-19532,-2331,1,0,0,0,Laborers,2
5037157,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-22861,365243,1,0,1,0,,2
5046531,M,Y,N,0,202500,Pensioner,Higher education,Married,House / apartment,-20195,365243,1,0,0,0,,2
5023177,F,N,Y,1,337500,Working,Secondary / secondary special,Civil marriage,House / apartment,-17738,-4710,1,1,1,0,Laborers,3
5021967,F,N,N,1,103500,Working,Secondary / secondary special,Married,House / apartment,-11720,-1191,1,0,0,0,Sales staff,3
5135530,F,Y,Y,0,99000,Pensioner,Secondary / secondary special,Married,House / apartment,-21014,365243,1,0,0,0,,2
5146534,F,Y,N,1,67500,State servant,Secondary / secondary special,Married,House / apartment,-15151,-1162,1,0,0,0,Core staff,3
5126101,F,N,Y,0,112500,Pensioner,Secondary / secondary special,Married,House / apartment,-21042,365243,1,0,1,0,,2
5088161,F,N,Y,0,270000,Working,Secondary / secondary special,Single / not married,House / apartment,-12922,-923,1,0,0,0,Core staff,1
5100394,M,N,Y,1,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12287,-3900,1,0,0,0,Core staff,3
5079035,F,N,Y,0,135000,Pensioner,Lower secondary,Married,House / apartment,-22569,365243,1,0,0,0,,2
5095631,M,Y,N,1,180000,Working,Higher education,Married,House / apartment,-11178,-219,1,0,0,0,Drivers,3
5113647,F,N,Y,0,225000,Working,Incomplete higher,Married,House / apartment,-12262,-223,1,0,0,1,Managers,2
5046336,F,N,N,1,85500,Working,Secondary / secondary special,Civil marriage,House / apartment,-10217,-900,1,1,0,0,Accountants,3
5028781,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-15836,-3034,1,0,0,0,,2
5125730,F,Y,Y,1,119700,Working,Higher education,Married,House / apartment,-13058,-3329,1,0,1,0,,3
5023724,M,Y,N,1,495000,Working,Secondary / secondary special,Married,House / apartment,-10261,-235,1,0,1,0,Laborers,3
5116369,M,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-19511,-3503,1,0,0,0,Drivers,2
5062214,F,N,Y,2,153000,Commercial associate,Higher education,Married,House / apartment,-13283,-1324,1,0,0,0,Accountants,4
5009023,F,N,Y,2,216000,State servant,Higher education,Married,House / apartment,-15444,-3112,1,0,0,1,,4
5029191,F,N,Y,0,202500,Working,Secondary / secondary special,Married,House / apartment,,-2959,1,0,0,0,Sales staff,2
5028946,F,N,Y,0,90000,State servant,Secondary / secondary special,Married,House / apartment,-17420,-234,1,0,0,0,,2
5068470,F,N,N,1,108000,Commercial associate,Secondary / secondary special,Married,House / apartment,-15150,-719,1,0,0,0,Medicine staff,3
5045828,F,N,Y,0,270000,Pensioner,Higher education,Married,House / apartment,-22340,365243,1,0,0,0,,2
5095930,F,N,N,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,-20592,365243,1,0,1,0,,2
5090049,F,N,Y,0,69372,Working,Secondary / secondary special,Married,House / apartment,-15887,-217,1,1,1,0,Laborers,2
5067730,F,N,Y,1,135000,Commercial associate,Incomplete higher,Married,House / apartment,-10288,-2616,1,1,1,0,Managers,3
5092239,F,N,N,0,117000,Working,Secondary / secondary special,Married,House / apartment,-20754,-2330,1,0,0,0,,2
5105560,F,N,Y,0,202500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16817,-4410,1,0,0,1,Sales staff,2
5099914,F,N,Y,2,126000,Working,Secondary / secondary special,Married,House / apartment,-10020,-1587,1,1,1,0,Sales staff,4
5053032,F,N,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20755,365243,1,0,0,0,,2
5150038,M,N,N,0,180000,Working,Secondary / secondary special,Single / not married,With parents,-12784,-1537,1,0,0,0,Drivers,1
5053678,F,Y,Y,0,225000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12075,-1430,1,0,1,0,High skill tech staff,1
5087538,M,N,Y,0,81000,Commercial associate,Higher education,Single / not married,House / apartment,-9874,-1928,1,0,1,0,Laborers,1
5050440,F,Y,Y,1,157500,Working,Incomplete higher,Civil marriage,House / apartment,-13046,-2753,1,0,0,0,,3
5096670,F,N,N,0,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,-21440,365243,1,0,1,0,,1
5061611,M,Y,Y,1,225000,Working,Secondary / secondary special,Married,House / apartment,-11378,-867,1,0,1,0,Drivers,3
5065342,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-22481,365243,1,0,1,0,,2
5041066,F,N,Y,0,103500,Working,Secondary / secondary special,Single / not married,House / apartment,-17461,-2134,1,0,0,0,Sales staff,1
5105819,M,Y,N,2,202500,Commercial associate,Higher education,Married,House / apartment,-11716,-460,1,0,0,0,Managers,4
5135460,F,N,Y,3,37800,Pensioner,Secondary / secondary special,Married,House / apartment,-13014,365243,1,0,0,0,,5
5009319,F,Y,N,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-20140,365243,1,0,1,1,,2
5091006,F,N,Y,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,-17211,-3232,1,0,0,0,Laborers,2
5050852,M,N,N,0,180000,Commercial associate,Higher education,Single / not married,House / apartment,-9488,-1505,1,0,0,0,High skill tech staff,1
5117202,F,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-13530,-95,1,0,0,0,Sales staff,1
5074739,M,N,Y,1,225000,Working,Higher education,Married,House / apartment,-13198,-3690,1,0,0,0,Core staff,3
5009472,F,N,N,0,157500,Working,Secondary / secondary special,Married,House / apartment,-19702,-9870,1,1,1,0,,2
5135378,F,N,Y,0,387000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20082,-4979,1,0,0,0,Sales staff,2
5135489,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,-10380,-3396,1,0,0,0,Laborers,4
5067016,M,N,Y,0,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-9926,-461,1,0,0,0,Drivers,1
5024097,F,Y,N,0,126000,State servant,Incomplete higher,Single / not married,House / apartment,-11978,-5206,1,1,0,0,Core staff,1
5008865,F,Y,Y,2,135000,Working,Secondary / secondary special,Married,House / apartment,-15761,-3173,1,0,0,0,Laborers,4
5116640,F,N,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-15804,-732,1,0,0,1,,3
5089770,M,Y,Y,2,225000,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4
5009118,F,N,N,0,157500,Commercial associate,Higher education,Separated,With parents,-15737,-432,1,0,0,0,,1
5042296,M,Y,Y,1,202500,Working,Secondary / secondary special,Married,House / apartment,-15207,-2102,1,1,1,0,Drivers,3
5010185,M,N,N,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,-16797,-6583,1,0,1,0,Laborers,2
5090509,M,Y,Y,0,225000,Commercial associate,Higher education,Married,House / apartment,-10791,-156,1,0,0,0,Managers,2
5113006,M,Y,N,1,112500,Working,Secondary / secondary special,Married,House / apartment,-19584,-2199,1,0,0,0,Laborers,3
5026368,M,N,Y,1,112500,Working,Higher education,Married,House / apartment,-13682,-5460,1,1,1,0,,3
5095905,F,N,N,0,135000,State servant,Secondary / secondary special,Single / not married,House / apartment,-15429,-1589,1,0,0,0,Core staff,1
5113440,F,N,Y,0,207000,Working,Secondary / secondary special,Single / not married,House / apartment,-18617,-2506,1,0,0,0,Cooking staff,1
5069289,F,N,Y,0,270000,Commercial associate,Incomplete higher,Married,House / apartment,-14783,-3397,1,0,0,0,Core staff,2
5135938,F,Y,N,2,315000,Working,Secondary / secondary special,Married,House / apartment,-15621,-3792,1,0,0,0,Sales staff,4
5118026,F,N,N,0,315000,Commercial associate,Secondary / secondary special,Married,House / apartment,-13630,-3230,1,0,1,0,High skill tech staff,2
5053524,F,N,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-14762,-2464,1,0,1,0,Managers,2
5010567,F,Y,Y,0,121500,Working,Higher education,Married,House / apartment,-10145,-1682,1,0,0,1,Sales staff,2
5046003,F,N,Y,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,-15039,-3334,1,0,1,0,Private service staff,2
5118225,M,Y,N,0,225000,Working,Secondary / secondary special,Civil marriage,Office apartment,-20858,-3110,1,0,0,0,Laborers,2
5036187,F,Y,Y,1,157500,Pensioner,Secondary / secondary special,Married,House / apartment,-20661,365243,1,0,1,0,,3
5050635,F,N,N,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13556,-2966,1,0,0,0,Managers,2
5067444,F,Y,Y,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,-22880,365243,1,0,0,0,,2
5088805,M,Y,Y,0,225000,State servant,Secondary / secondary special,Married,House / apartment,-13718,-3694,1,1,1,0,High skill tech staff,2
5117331,F,Y,Y,0,270000,Commercial associate,Secondary / secondary special,Separated,House / apartment,-15027,-2257,1,0,1,0,Sales staff,1
5045113,F,N,Y,0,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,-21126,365243,1,0,0,0,,1
5067281,M,N,Y,1,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-13233,-2728,1,0,0,0,,3
5137385,F,N,N,0,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-23272,365243,1,0,1,0,,2
5066832,F,Y,Y,0,157500,Pensioner,Lower secondary,Married,House / apartment,-21739,365243,1,0,0,0,,2
5041520,M,Y,Y,0,450000,Commercial associate,Higher education,Separated,House / apartment,-16169,-855,1,1,1,0,,1
5023092,F,N,N,0,202500,Working,Secondary / secondary special,Separated,House / apartment,-16868,-4161,1,0,0,0,Laborers,1
5079016,M,Y,Y,2,900000,Commercial associate,Higher education,Married,House / apartment,-9889,-1000,1,0,0,0,Managers,4
5035682,F,Y,Y,0,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,-16505,-8377,1,0,0,0,Laborers,2
5139761,M,Y,Y,0,337500,Working,Higher education,Married,House / apartment,-23711,-7494,1,0,0,0,Laborers,2
5041681,F,N,N,0,94500,Pensioner,Secondary / secondary special,Married,House / apartment,,365243,1,0,1,0,,2
5033906,M,Y,Y,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,-18351,365243,1,0,0,0,,2
5029251,M,N,Y,0,157500,Working,Higher education,Married,House / apartment,-14023,-4280,1,1,0,0,Laborers,2
5091824,M,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14638,-5891,1,0,0,0,Laborers,1
5132569,F,N,Y,1,112500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14934,-1350,1,0,1,0,Sales staff,3
5021490,M,N,Y,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,-10682,-609,1,0,1,0,Sales staff,1
5035859,F,N,Y,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-21185,-2381,1,0,0,0,Accountants,1
5022025,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5116613,M,N,Y,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,-11808,-3533,1,0,0,0,,2
5115884,F,N,Y,0,54000,Pensioner,Higher education,Married,House / apartment,-24507,365243,1,0,0,0,,2
5010303,F,N,Y,0,189000,Commercial associate,Secondary / secondary special,Married,House / apartment,-20233,-6218,1,1,1,0,,2
5142496,F,Y,Y,1,135000,Commercial associate,Higher education,Married,House / apartment,-15481,-2874,1,0,0,0,Private service staff,3
5046398,F,N,Y,0,157500,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-24216,365243,1,0,0,0,,1
5125585,F,N,Y,0,121500,Pensioner,Secondary / secondary special,Married,House / apartment,-22571,365243,1,0,1,0,,2
5113302,M,N,Y,1,180000,Working,Higher education,Married,With parents,-15670,-1654,1,0,0,0,Cooking staff,3
5139321,F,N,Y,0,121500,Pensioner,Higher education,Widow,House / apartment,-24231,365243,1,0,0,0,,1
5053918,F,Y,N,0,225000,Working,Higher education,Civil marriage,House / apartment,-14438,-2433,1,0,0,0,Managers,2
5067102,F,N,N,0,180000,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-16761,-4534,1,0,0,0,Sales staff,1
5022118,M,N,Y,0,315000,Working,Secondary / secondary special,Married,House / apartment,-19686,-1131,1,0,0,0,Laborers,2
5022954,M,Y,Y,0,112500,Working,Secondary / secondary special,Married,House / apartment,-18293,-521,1,1,0,0,,2
5047667,F,N,N,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-8710,-522,1,0,0,0,,2
5091718,F,Y,Y,0,90000,Commercial associate,Secondary / secondary special,Married,House / apartment,-14116,-2269,1,0,0,0,Medicine staff,2
5009586,F,N,N,0,45000,Working,Secondary / secondary special,Separated,House / apartment,-14374,-798,1,0,1,0,Sales staff,1
5097170,M,Y,Y,0,180000,State servant,Secondary / secondary special,Married,House / apartment,-9570,-2620,1,0,0,0,Drivers,2
5022015,M,Y,Y,0,112500,Working,Secondary / secondary special,Single / not married,House / apartment,-9952,-1613,1,0,0,0,,1
5062594,M,Y,Y,1,135000,State servant,Higher education,Married,House / apartment,-8972,-145,1,0,0,1,Core staff,3
5028726,M,N,Y,0,360000,Commercial associate,Secondary / secondary special,Married,House / apartment,-12483,-4039,1,0,0,0,Managers,2
5033831,M,Y,Y,0,135000,Working,Higher education,Civil marriage,House / apartment,-19322,-663,1,1,1,0,Laborers,2
5046086,F,Y,Y,0,99000,Working,Secondary / secondary special,Married,House / apartment,-21030,-2299,1,0,0,0,,2
5135946,M,N,Y,0,270000,Working,Higher education,Single / not married,House / apartment,-15222,-3153,1,0,1,0,Laborers,1
5149592,F,N,Y,0,157500,Working,Higher education,Married,House / apartment,-12289,-1812,1,0,1,0,Core staff,2
5024103,M,N,Y,0,,Working,Secondary / secondary special,Married,House / apartment,-20185,-2589,1,0,0,0,Security staff,2
5009845,M,Y,N,0,180000,Working,Secondary / secondary special,Married,House / apartment,-15901,-130,1,1,0,0,Security staff,2
5117716,M,Y,N,0,315000,Working,Secondary / secondary special,Married,House / apartment,-16675,-5056,1,1,1,0,Drivers,2
5096169,F,N,N,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,-19601,-796,1,0,0,0,High skill tech staff,2
5139823,M,N,Y,0,108000,Working,Secondary / secondary special,Married,House / apartment,-15997,-7341,1,1,1,0,Laborers,2
5067542,F,N,Y,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,-21180,-2728,1,0,0,0,,2
5090871,F,N,N,2,225000,Working,Secondary / secondary special,Married,House / apartment,-14172,-1130,1,0,0,0,Medicine staff,4
5033729,M,Y,Y,0,90000,Working,Secondary / secondary special,Married,House / apartment,-12019,-5436,1,1,1,0,Laborers,2
5037212,M,Y,Y,0,292500,State servant,Higher education,Married,House / apartment,-12678,-2368,1,0,0,0,High skill tech staff,2
5116319,F,N,Y,2,157500,Working,Secondary / secondary special,Married,House / apartment,-14212,-1889,1,0,0,0,Laborers,4
5146318,F,N,Y,0,135000,Working,Secondary / secondary special,Separated,House / apartment,-14760,-1315,1,0,0,0,,1
5042082,F,Y,N,0,315000,Commercial associate,Higher education,Married,House / apartment,-19495,-1678,1,0,1,0,Accountants,2
5091416,F,N,Y,0,225000,Working,Higher education,Married,House / apartment,-16202,-2939,1,1,1,0,Managers,2
5041675,F,Y,Y,1,333000,Commercial associate,Higher education,Married,House / apartment,-11525,-1616,1,0,0,0,Managers,3
5048425,F,N,Y,0,171000,Working,Secondary / secondary special,Single / not married,House / apartment,-19881,-8405,1,0,1,0,Accountants,1
5145965,F,N,N,2,130500,Working,Secondary / secondary special,Married,House / apartment,-15436,-3476,1,0,0,0,Sales staff,4
5126543,F,Y,N,0,112500,Working,Secondary / secondary special,Married,House / apartment,-10238,-3453,1,0,0,0,Laborers,2
5033881,M,Y,N,1,202500,Commercial associate,Incomplete higher,Married,House / apartment,-10780,-3769,1,0,0,0,Laborers,3
5068378,F,N,Y,1,126000,Working,Higher education,Married,House / apartment,-12662,-1359,1,1,1,1,Sales staff,3
5029194,M,Y,Y,0,225000,Working,Secondary / secondary special,Married,House / apartment,-19293,-2990,1,0,0,0,Laborers,2
5010025,F,N,Y,0,135000,Working,Secondary / secondary special,Married,House / apartment,-20782,-2321,1,0,0,0,Laborers,2
5091016,F,N,Y,1,112500,Working,Secondary / secondary special,Married,House / apartment,-14284,-4267,1,0,0,0,Cooking staff,3
5149744,F,N,Y,1,105750,Working,Secondary / secondary special,Married,With parents,-12753,-1386,1,0,0,0,Cleaning staff,3
5117561,F,N,N,0,135000,Working,Secondary / secondary special,Married,House / apartment,,-645,1,1,0,0,Laborers,2
5089760,M,Y,Y,0,180000,State servant,Higher education,Single / not married,House / apartment,-8190,-886,1,0,0,1,,1
5053642,M,N,N,0,360000,Commercial associate,Higher education,Married,House / apartment,-20354,-1823,1,0,1,0,Managers,2
